
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3488.32,,Surface,1,Image 1,1,0,
3126,,Surface,1,Image 1,1,1,
1551.61,,Surface,1,Image 1,1,2,
4848.49,,Surface,1,Image 1,1,3,
2881.77,,Surface,1,Image 1,1,4,
4576.6,,Surface,1,Image 1,1,5,
2654.4,,Surface,1,Image 1,1,6,
3562.44,,Surface,1,Image 1,1,7,
2072.97,,Surface,1,Image 1,1,8,
2935.09,,Surface,1,Image 1,1,9,
1981.47,,Surface,1,Image 1,1,10,
1650.34,,Surface,1,Image 1,1,11,
1194.83,,Surface,1,Image 1,1,12,
4092.52,,Surface,1,Image 1,1,13,
2711.56,,Surface,1,Image 1,1,14,
2833.65,,Surface,1,Image 1,1,15,
2918.57,,Surface,1,Image 1,1,16,
3974.01,,Surface,1,Image 1,1,17,
2055.59,,Surface,1,Image 1,1,18,
3450.62,,Surface,1,Image 1,1,19,
2066.15,,Surface,1,Image 1,1,20,
