
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
22.3964,,Surface,8,Image 1,1,0,
40.1594,,Surface,8,Image 1,1,1,
0.612424,,Surface,8,Image 1,1,2,
122.921,,Surface,8,Image 1,1,3,
85.959,,Surface,8,Image 1,1,4,
79.5014,,Surface,8,Image 1,1,5,
3.13594,,Surface,8,Image 1,1,6,
16.7214,,Surface,8,Image 1,1,7,
52.2515,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
54.9582,,Surface,8,Image 1,1,10,
5.82959,,Surface,8,Image 1,1,11,
450.36,,Surface,8,Image 1,1,12,
9.36033,,Surface,8,Image 1,1,13,
7.29409,,Surface,8,Image 1,1,14,
37.1813,,Surface,8,Image 1,1,15,
174.909,,Surface,8,Image 1,1,16,
6.32635,,Surface,8,Image 1,1,17,
220.916,,Surface,8,Image 1,1,18,
102.893,,Surface,8,Image 1,1,19,
406.165,,Surface,8,Image 1,1,20,
