
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2625.69,,Surface,3,Image 1,1,0,
3680.2,,Surface,3,Image 1,1,1,
2331.34,,Surface,3,Image 1,1,2,
3672.96,,Surface,3,Image 1,1,3,
4086.37,,Surface,3,Image 1,1,4,
3522.96,,Surface,3,Image 1,1,5,
2624.86,,Surface,3,Image 1,1,6,
3534.76,,Surface,3,Image 1,1,7,
2412.68,,Surface,3,Image 1,1,8,
3042.57,,Surface,3,Image 1,1,9,
3282.67,,Surface,3,Image 1,1,10,
2304.2,,Surface,3,Image 1,1,11,
3013.16,,Surface,3,Image 1,1,12,
3020.67,,Surface,3,Image 1,1,13,
3325.57,,Surface,3,Image 1,1,14,
2857.22,,Surface,3,Image 1,1,15,
3224.87,,Surface,3,Image 1,1,16,
3783.74,,Surface,3,Image 1,1,17,
2758.14,,Surface,3,Image 1,1,18,
3768.84,,Surface,3,Image 1,1,19,
3630.33,,Surface,3,Image 1,1,20,
