
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.0955e+10,,Surface,4,Image 1,1,0,
2.37537e+09,,Surface,4,Image 1,1,1,
4.12762e+08,,Surface,4,Image 1,1,2,
1.09799e+10,,Surface,4,Image 1,1,3,
7.73343e+08,,Surface,4,Image 1,1,4,
1.13109e+10,,Surface,4,Image 1,1,5,
2.2991e+09,,Surface,4,Image 1,1,6,
2.70249e+09,,Surface,4,Image 1,1,7,
3.89601e+08,,Surface,4,Image 1,1,8,
1.64535e+09,,Surface,4,Image 1,1,9,
9.85652e+08,,Surface,4,Image 1,1,10,
4.94935e+08,,Surface,4,Image 1,1,11,
2.77623e+08,,Surface,4,Image 1,1,12,
3.54135e+09,,Surface,4,Image 1,1,13,
2.17261e+09,,Surface,4,Image 1,1,14,
4.66791e+09,,Surface,4,Image 1,1,15,
5.23185e+08,,Surface,4,Image 1,1,16,
5.02738e+09,,Surface,4,Image 1,1,17,
1.59039e+09,,Surface,4,Image 1,1,18,
1.20906e+09,,Surface,4,Image 1,1,19,
2.14854e+09,,Surface,4,Image 1,1,20,
