
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
546.755,,Surface,2,Image 1,1,0,
585.638,,Surface,2,Image 1,1,1,
535.982,,Surface,2,Image 1,1,2,
740.866,,Surface,2,Image 1,1,3,
647.746,,Surface,2,Image 1,1,4,
649.843,,Surface,2,Image 1,1,5,
541.279,,Surface,2,Image 1,1,6,
545.411,,Surface,2,Image 1,1,7,
631.193,,Surface,2,Image 1,1,8,
539.14,,Surface,2,Image 1,1,9,
558.835,,Surface,2,Image 1,1,10,
533.218,,Surface,2,Image 1,1,11,
975.347,,Surface,2,Image 1,1,12,
584.377,,Surface,2,Image 1,1,13,
519.915,,Surface,2,Image 1,1,14,
626.918,,Surface,2,Image 1,1,15,
1103.64,,Surface,2,Image 1,1,16,
547.754,,Surface,2,Image 1,1,17,
783.31,,Surface,2,Image 1,1,18,
599.372,,Surface,2,Image 1,1,19,
1369.19,,Surface,2,Image 1,1,20,
