
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1044,,Surface,2,Image 1,1,0,
1171.76,,Surface,2,Image 1,1,1,
1132.16,,Surface,2,Image 1,1,2,
1233.94,,Surface,2,Image 1,1,3,
1151.03,,Surface,2,Image 1,1,4,
1194.69,,Surface,2,Image 1,1,5,
1104.96,,Surface,2,Image 1,1,6,
1116.51,,Surface,2,Image 1,1,7,
1332.29,,Surface,2,Image 1,1,8,
1155.84,,Surface,2,Image 1,1,9,
981.879,,Surface,2,Image 1,1,10,
1168.66,,Surface,2,Image 1,1,11,
1599.93,,Surface,2,Image 1,1,12,
1194.1,,Surface,2,Image 1,1,13,
963.642,,Surface,2,Image 1,1,14,
1087.28,,Surface,2,Image 1,1,15,
1420.56,,Surface,2,Image 1,1,16,
1072.58,,Surface,2,Image 1,1,17,
1227.26,,Surface,2,Image 1,1,18,
1003.8,,Surface,2,Image 1,1,19,
1304.99,,Surface,2,Image 1,1,20,
