
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.78029e+09,,Surface,1,Image 1,1,0,
1.86037e+08,,Surface,1,Image 1,1,1,
2.94186e+09,,Surface,1,Image 1,1,2,
1.60076e+08,,Surface,1,Image 1,1,3,
7.83054e+08,,Surface,1,Image 1,1,4,
1.36381e+08,,Surface,1,Image 1,1,5,
1.90313e+08,,Surface,1,Image 1,1,6,
3.29929e+08,,Surface,1,Image 1,1,7,
5.0202e+08,,Surface,1,Image 1,1,8,
1.17299e+09,,Surface,1,Image 1,1,9,
1.88763e+09,,Surface,1,Image 1,1,10,
2.80194e+08,,Surface,1,Image 1,1,11,
5.50474e+08,,Surface,1,Image 1,1,12,
7.20402e+08,,Surface,1,Image 1,1,13,
9.13823e+08,,Surface,1,Image 1,1,14,
3.02066e+08,,Surface,1,Image 1,1,15,
4.60271e+08,,Surface,1,Image 1,1,16,
1.52133e+09,,Surface,1,Image 1,1,17,
