
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
6711.93,,Surface,3,Image 1,1,0,
7049.26,,Surface,3,Image 1,1,1,
6383.41,,Surface,3,Image 1,1,2,
4554.18,,Surface,3,Image 1,1,3,
5963.63,,Surface,3,Image 1,1,4,
4210.73,,Surface,3,Image 1,1,5,
5908.39,,Surface,3,Image 1,1,6,
6098.92,,Surface,3,Image 1,1,7,
6991.47,,Surface,3,Image 1,1,8,
6234.79,,Surface,3,Image 1,1,9,
6211.48,,Surface,3,Image 1,1,10,
7543.91,,Surface,3,Image 1,1,11,
6384.34,,Surface,3,Image 1,1,12,
6557.85,,Surface,3,Image 1,1,13,
5037.9,,Surface,3,Image 1,1,14,
10124.7,,Surface,3,Image 1,1,15,
6942.72,,Surface,3,Image 1,1,16,
6050.85,,Surface,3,Image 1,1,17,
