
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1254.21,,Surface,2,Image 1,1,0,
1993.94,,Surface,2,Image 1,1,1,
1320.02,,Surface,2,Image 1,1,2,
882.318,,Surface,2,Image 1,1,3,
1290.51,,Surface,2,Image 1,1,4,
1797.48,,Surface,2,Image 1,1,5,
1038.14,,Surface,2,Image 1,1,6,
989.281,,Surface,2,Image 1,1,7,
1114.84,,Surface,2,Image 1,1,8,
1121.64,,Surface,2,Image 1,1,9,
6352.33,,Surface,2,Image 1,1,10,
1071.91,,Surface,2,Image 1,1,11,
1100.8,,Surface,2,Image 1,1,12,
1176.12,,Surface,2,Image 1,1,13,
4046.95,,Surface,2,Image 1,1,14,
1872.12,,Surface,2,Image 1,1,15,
759.115,,Surface,2,Image 1,1,16,
920.274,,Surface,2,Image 1,1,17,
