
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
11.5344,,Surface,8,Image 1,1,0,
123.944,,Surface,8,Image 1,1,1,
18.545,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
33.7643,,Surface,8,Image 1,1,4,
98.0976,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
2.87631,,Surface,8,Image 1,1,7,
26.2561,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
902.204,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
1192.43,,Surface,8,Image 1,1,14,
207.859,,Surface,8,Image 1,1,15,
0,,Surface,8,Image 1,1,16,
0,,Surface,8,Image 1,1,17,
