
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
5538,,Surface,4,Image 1,1,0,
6087,,Surface,4,Image 1,1,1,
4939,,Surface,4,Image 1,1,2,
6179,,Surface,4,Image 1,1,3,
5311,,Surface,4,Image 1,1,4,
7110,,Surface,4,Image 1,1,5,
6533,,Surface,4,Image 1,1,6,
7099,,Surface,4,Image 1,1,7,
6178,,Surface,4,Image 1,1,8,
5620,,Surface,4,Image 1,1,9,
6110,,Surface,4,Image 1,1,10,
6110,,Surface,4,Image 1,1,11,
4963,,Surface,4,Image 1,1,12,
5812,,Surface,4,Image 1,1,13,
5954,,Surface,4,Image 1,1,14,
5510,,Surface,4,Image 1,1,15,
7382,,Surface,4,Image 1,1,16,
5855,,Surface,4,Image 1,1,17,
