
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
12792.8,,Surface,7,Image 1,1,0,
14729.6,,Surface,7,Image 1,1,1,
12629.1,,Surface,7,Image 1,1,2,
3896.54,,Surface,7,Image 1,1,3,
10574.4,,Surface,7,Image 1,1,4,
3586.78,,Surface,7,Image 1,1,5,
9724.85,,Surface,7,Image 1,1,6,
11959.9,,Surface,7,Image 1,1,7,
17819.9,,Surface,7,Image 1,1,8,
11179.5,,Surface,7,Image 1,1,9,
10125.5,,Surface,7,Image 1,1,10,
16851.4,,Surface,7,Image 1,1,11,
9157.07,,Surface,7,Image 1,1,12,
11945.3,,Surface,7,Image 1,1,13,
5513.27,,Surface,7,Image 1,1,14,
17088.4,,Surface,7,Image 1,1,15,
12793.7,,Surface,7,Image 1,1,16,
10874.4,,Surface,7,Image 1,1,17,
