
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
6315.46,,Surface,5,Image 1,1,0,
7338.99,,Surface,5,Image 1,1,1,
6603.78,,Surface,5,Image 1,1,2,
2714.82,,Surface,5,Image 1,1,3,
5853.95,,Surface,5,Image 1,1,4,
932.776,,Surface,5,Image 1,1,5,
3041.49,,Surface,5,Image 1,1,6,
4915.22,,Surface,5,Image 1,1,7,
5880.23,,Surface,5,Image 1,1,8,
6304.31,,Surface,5,Image 1,1,9,
5295.74,,Surface,5,Image 1,1,10,
7988.27,,Surface,5,Image 1,1,11,
6679.21,,Surface,5,Image 1,1,12,
4764.12,,Surface,5,Image 1,1,13,
4318.41,,Surface,5,Image 1,1,14,
8395.06,,Surface,5,Image 1,1,15,
3822.73,,Surface,5,Image 1,1,16,
7149.97,,Surface,5,Image 1,1,17,
