
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.07712e+06,,Surface,8,Image 1,1,0,
4.16488e+06,,Surface,8,Image 1,1,1,
9.72454e+06,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
4.88404e+06,,Surface,8,Image 1,1,4,
6.93619e+06,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
195704,,Surface,8,Image 1,1,7,
1.94671e+06,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
3.94622e+08,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
2.58645e+08,,Surface,8,Image 1,1,14,
9.89182e+06,,Surface,8,Image 1,1,15,
0,,Surface,8,Image 1,1,16,
0,,Surface,8,Image 1,1,17,
