
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2088.57,,Surface,2,Image 1,1,0,
1628.49,,Surface,2,Image 1,1,1,
2420.44,,Surface,2,Image 1,1,2,
1609.58,,Surface,2,Image 1,1,3,
1991.33,,Surface,2,Image 1,1,4,
2623.39,,Surface,2,Image 1,1,5,
2093.24,,Surface,2,Image 1,1,6,
2033.54,,Surface,2,Image 1,1,7,
2100.12,,Surface,2,Image 1,1,8,
2147.35,,Surface,2,Image 1,1,9,
2999.04,,Surface,2,Image 1,1,10,
2251.09,,Surface,2,Image 1,1,11,
2145.33,,Surface,2,Image 1,1,12,
2311.64,,Surface,2,Image 1,1,13,
2798.5,,Surface,2,Image 1,1,14,
2987.19,,Surface,2,Image 1,1,15,
1440.27,,Surface,2,Image 1,1,16,
1855.99,,Surface,2,Image 1,1,17,
