
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1300.21,,Surface,2,Image 1,1,0,
1582.15,,Surface,2,Image 1,1,1,
2079.52,,Surface,2,Image 1,1,2,
1651.71,,Surface,2,Image 1,1,3,
938.876,,Surface,2,Image 1,1,4,
1556.75,,Surface,2,Image 1,1,5,
1716.57,,Surface,2,Image 1,1,6,
2612.68,,Surface,2,Image 1,1,7,
695.128,,Surface,2,Image 1,1,8,
1668.05,,Surface,2,Image 1,1,9,
944.98,,Surface,2,Image 1,1,10,
2154.63,,Surface,2,Image 1,1,11,
918.327,,Surface,2,Image 1,1,12,
982.639,,Surface,2,Image 1,1,13,
1227.81,,Surface,2,Image 1,1,14,
