
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
198.873,326.092,16.5048,um,Surface,Position,1,0,
300.868,200.526,9.87769,um,Surface,Position,1,1,
311.549,284.047,9.80641,um,Surface,Position,1,2,
225.903,238.156,15.7223,um,Surface,Position,1,3,
134.003,314.618,18.7118,um,Surface,Position,1,4,
257.052,188.692,16.5118,um,Surface,Position,1,5,
305.807,110.237,12.2539,um,Surface,Position,1,6,
147.288,170.937,16.3645,um,Surface,Position,1,7,
122.184,168.86,24.2413,um,Surface,Position,1,8,
303.586,29.6011,11.7947,um,Surface,Position,1,9,
93.0597,185.996,16.626,um,Surface,Position,1,10,
159.288,210.153,9.96116,um,Surface,Position,1,11,
132.818,58.9381,15.3932,um,Surface,Position,1,12,
132.062,34.7661,20.3737,um,Surface,Position,1,13,
22.8547,115.175,14.961,um,Surface,Position,1,14,
