
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
536.636,,Surface,5,Image 1,1,0,
2191.54,,Surface,5,Image 1,1,1,
2533.05,,Surface,5,Image 1,1,2,
1754.35,,Surface,5,Image 1,1,3,
1498.99,,Surface,5,Image 1,1,4,
767.339,,Surface,5,Image 1,1,5,
2298.8,,Surface,5,Image 1,1,6,
1029.52,,Surface,5,Image 1,1,7,
405.225,,Surface,5,Image 1,1,8,
2866.88,,Surface,5,Image 1,1,9,
1309.71,,Surface,5,Image 1,1,10,
2048.18,,Surface,5,Image 1,1,11,
996.836,,Surface,5,Image 1,1,12,
38.8181,,Surface,5,Image 1,1,13,
1700.31,,Surface,5,Image 1,1,14,
