
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
6956.43,,Surface,4,Image 1,1,0,
9007.06,,Surface,4,Image 1,1,1,
8929.41,,Surface,4,Image 1,1,2,
9200.19,,Surface,4,Image 1,1,3,
9289.91,,Surface,4,Image 1,1,4,
8022.36,,Surface,4,Image 1,1,5,
10565,,Surface,4,Image 1,1,6,
11600.6,,Surface,4,Image 1,1,7,
7765.2,,Surface,4,Image 1,1,8,
12068,,Surface,4,Image 1,1,9,
11874.9,,Surface,4,Image 1,1,10,
6784.41,,Surface,4,Image 1,1,11,
10299.1,,Surface,4,Image 1,1,12,
5789.01,,Surface,4,Image 1,1,13,
9960.04,,Surface,4,Image 1,1,14,
