
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2369.97,,Surface,3,Image 1,1,0,
4836.66,,Surface,3,Image 1,1,1,
3840.36,,Surface,3,Image 1,1,2,
4557.93,,Surface,3,Image 1,1,3,
4088.28,,Surface,3,Image 1,1,4,
2930.99,,Surface,3,Image 1,1,5,
3936.97,,Surface,3,Image 1,1,6,
3424.65,,Surface,3,Image 1,1,7,
2505.7,,Surface,3,Image 1,1,8,
4205.62,,Surface,3,Image 1,1,9,
5498.11,,Surface,3,Image 1,1,10,
3660.13,,Surface,3,Image 1,1,11,
4822.67,,Surface,3,Image 1,1,12,
1532.08,,Surface,3,Image 1,1,13,
4344.21,,Surface,3,Image 1,1,14,
