
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
124.33,,Surface,7,Image 1,1,0,
1645.62,,Surface,7,Image 1,1,1,
1811,,Surface,7,Image 1,1,2,
1575.3,,Surface,7,Image 1,1,3,
37.2515,,Surface,7,Image 1,1,4,
336.65,,Surface,7,Image 1,1,5,
2139.71,,Surface,7,Image 1,1,6,
6253.83,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
1487.05,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
2084.31,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
792.781,,Surface,7,Image 1,1,14,
