
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
634.588,,Surface,2,Image 1,1,0,
1552.4,,Surface,2,Image 1,1,1,
2187.79,,Surface,2,Image 1,1,2,
2039.81,,Surface,2,Image 1,1,3,
515.295,,Surface,2,Image 1,1,4,
1302.45,,Surface,2,Image 1,1,5,
2581.02,,Surface,2,Image 1,1,6,
3326.36,,Surface,2,Image 1,1,7,
390.026,,Surface,2,Image 1,1,8,
1340.35,,Surface,2,Image 1,1,9,
519.969,,Surface,2,Image 1,1,10,
2287.58,,Surface,2,Image 1,1,11,
483.875,,Surface,2,Image 1,1,12,
471.739,,Surface,2,Image 1,1,13,
1055.62,,Surface,2,Image 1,1,14,
