
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
344,,Surface,3,Image 1,1,0,
64,,Surface,3,Image 1,1,1,
78,,Surface,3,Image 1,1,2,
359,,Surface,3,Image 1,1,3,
350,,Surface,3,Image 1,1,4,
246,,Surface,3,Image 1,1,5,
98,,Surface,3,Image 1,1,6,
225,,Surface,3,Image 1,1,7,
149,,Surface,3,Image 1,1,8,
44,,Surface,3,Image 1,1,9,
341,,Surface,3,Image 1,1,10,
93,,Surface,3,Image 1,1,11,
322,,Surface,3,Image 1,1,12,
148,,Surface,3,Image 1,1,13,
65,,Surface,3,Image 1,1,14,
