
Intensity Max Ch=5 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
43952,,Surface,5,Image 1,1,0,
65535,,Surface,5,Image 1,1,1,
54587,,Surface,5,Image 1,1,2,
51964,,Surface,5,Image 1,1,3,
56434,,Surface,5,Image 1,1,4,
50724,,Surface,5,Image 1,1,5,
60219,,Surface,5,Image 1,1,6,
50575,,Surface,5,Image 1,1,7,
63754,,Surface,5,Image 1,1,8,
43838,,Surface,5,Image 1,1,9,
65535,,Surface,5,Image 1,1,10,
42756,,Surface,5,Image 1,1,11,
21243,,Surface,5,Image 1,1,12,
38036,,Surface,5,Image 1,1,13,
36288,,Surface,5,Image 1,1,14,
53401,,Surface,5,Image 1,1,15,
65535,,Surface,5,Image 1,1,16,
6493,,Surface,5,Image 1,1,17,
57791,,Surface,5,Image 1,1,18,
65535,,Surface,5,Image 1,1,19,
50555,,Surface,5,Image 1,1,20,
64852,,Surface,5,Image 1,1,21,
26791,,Surface,5,Image 1,1,22,
0,,Surface,5,Image 1,1,23,
43760,,Surface,5,Image 1,1,24,
