
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
2778,,Surface,4,Image 1,1,0,
3053,,Surface,4,Image 1,1,1,
3669,,Surface,4,Image 1,1,2,
2997,,Surface,4,Image 1,1,3,
3723,,Surface,4,Image 1,1,4,
3813,,Surface,4,Image 1,1,5,
3087,,Surface,4,Image 1,1,6,
4207,,Surface,4,Image 1,1,7,
2599,,Surface,4,Image 1,1,8,
3632,,Surface,4,Image 1,1,9,
3386,,Surface,4,Image 1,1,10,
4446,,Surface,4,Image 1,1,11,
3767,,Surface,4,Image 1,1,12,
4136,,Surface,4,Image 1,1,13,
4446,,Surface,4,Image 1,1,14,
3998,,Surface,4,Image 1,1,15,
2007,,Surface,4,Image 1,1,16,
4407,,Surface,4,Image 1,1,17,
3812,,Surface,4,Image 1,1,18,
3360,,Surface,4,Image 1,1,19,
2679,,Surface,4,Image 1,1,20,
2283,,Surface,4,Image 1,1,21,
4168,,Surface,4,Image 1,1,22,
4016,,Surface,4,Image 1,1,23,
3645,,Surface,4,Image 1,1,24,
