
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.13019e+08,,Surface,1,Image 1,1,0,
2.92201e+09,,Surface,1,Image 1,1,1,
1.94172e+09,,Surface,1,Image 1,1,2,
1.59786e+09,,Surface,1,Image 1,1,3,
1.94725e+09,,Surface,1,Image 1,1,4,
2.30579e+08,,Surface,1,Image 1,1,5,
1.63781e+09,,Surface,1,Image 1,1,6,
1.38188e+08,,Surface,1,Image 1,1,7,
1.69799e+09,,Surface,1,Image 1,1,8,
4.55537e+08,,Surface,1,Image 1,1,9,
3.10286e+09,,Surface,1,Image 1,1,10,
1.3479e+08,,Surface,1,Image 1,1,11,
2.56366e+08,,Surface,1,Image 1,1,12,
1.42213e+08,,Surface,1,Image 1,1,13,
1.28095e+08,,Surface,1,Image 1,1,14,
6.18906e+08,,Surface,1,Image 1,1,15,
8.26125e+09,,Surface,1,Image 1,1,16,
4.87904e+07,,Surface,1,Image 1,1,17,
8.19044e+08,,Surface,1,Image 1,1,18,
6.87942e+09,,Surface,1,Image 1,1,19,
1.86267e+08,,Surface,1,Image 1,1,20,
1.73567e+09,,Surface,1,Image 1,1,21,
1.2654e+08,,Surface,1,Image 1,1,22,
7.13183e+07,,Surface,1,Image 1,1,23,
2.01458e+08,,Surface,1,Image 1,1,24,
