
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
8523.84,,Surface,3,Image 1,1,0,
4073.81,,Surface,3,Image 1,1,1,
4340.89,,Surface,3,Image 1,1,2,
3939.59,,Surface,3,Image 1,1,3,
3639.31,,Surface,3,Image 1,1,4,
4524.98,,Surface,3,Image 1,1,5,
3857.5,,Surface,3,Image 1,1,6,
6040.03,,Surface,3,Image 1,1,7,
4943.21,,Surface,3,Image 1,1,8,
4080.48,,Surface,3,Image 1,1,9,
4463.99,,Surface,3,Image 1,1,10,
5061.35,,Surface,3,Image 1,1,11,
3858.74,,Surface,3,Image 1,1,12,
6674.98,,Surface,3,Image 1,1,13,
3645.67,,Surface,3,Image 1,1,14,
4402.17,,Surface,3,Image 1,1,15,
4968.58,,Surface,3,Image 1,1,16,
4225.55,,Surface,3,Image 1,1,17,
5662.04,,Surface,3,Image 1,1,18,
4519.43,,Surface,3,Image 1,1,19,
6528.51,,Surface,3,Image 1,1,20,
7378.65,,Surface,3,Image 1,1,21,
5262.03,,Surface,3,Image 1,1,22,
3020.17,,Surface,3,Image 1,1,23,
4925.73,,Surface,3,Image 1,1,24,
