
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1089.15,,Surface,2,Image 1,1,0,
957.397,,Surface,2,Image 1,1,1,
1415.98,,Surface,2,Image 1,1,2,
1072.38,,Surface,2,Image 1,1,3,
1131.27,,Surface,2,Image 1,1,4,
1005.43,,Surface,2,Image 1,1,5,
1053.14,,Surface,2,Image 1,1,6,
1172.23,,Surface,2,Image 1,1,7,
916.226,,Surface,2,Image 1,1,8,
1044.35,,Surface,2,Image 1,1,9,
911.491,,Surface,2,Image 1,1,10,
993.128,,Surface,2,Image 1,1,11,
1075.37,,Surface,2,Image 1,1,12,
1236.48,,Surface,2,Image 1,1,13,
1153.89,,Surface,2,Image 1,1,14,
1169.76,,Surface,2,Image 1,1,15,
1036.68,,Surface,2,Image 1,1,16,
1154.76,,Surface,2,Image 1,1,17,
876.431,,Surface,2,Image 1,1,18,
913.691,,Surface,2,Image 1,1,19,
