
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1630.25,,Surface,1,Image 1,1,0,
1744.04,,Surface,1,Image 1,1,1,
1914.07,,Surface,1,Image 1,1,2,
2731.67,,Surface,1,Image 1,1,3,
2421.1,,Surface,1,Image 1,1,4,
2768.06,,Surface,1,Image 1,1,5,
1830.51,,Surface,1,Image 1,1,6,
2021.46,,Surface,1,Image 1,1,7,
2647.7,,Surface,1,Image 1,1,8,
2088.66,,Surface,1,Image 1,1,9,
1984.57,,Surface,1,Image 1,1,10,
2386.07,,Surface,1,Image 1,1,11,
2770.52,,Surface,1,Image 1,1,12,
2098.69,,Surface,1,Image 1,1,13,
2711.19,,Surface,1,Image 1,1,14,
1837.26,,Surface,1,Image 1,1,15,
1890.12,,Surface,1,Image 1,1,16,
2379.38,,Surface,1,Image 1,1,17,
2690.71,,Surface,1,Image 1,1,18,
2359.85,,Surface,1,Image 1,1,19,
