
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
750.664,,Surface,7,Image 1,1,0,
1351.15,,Surface,7,Image 1,1,1,
2651.39,,Surface,7,Image 1,1,2,
9536.72,,Surface,7,Image 1,1,3,
5501.9,,Surface,7,Image 1,1,4,
5464.38,,Surface,7,Image 1,1,5,
2857.11,,Surface,7,Image 1,1,6,
1039.31,,Surface,7,Image 1,1,7,
6272.82,,Surface,7,Image 1,1,8,
9446.03,,Surface,7,Image 1,1,9,
1102.41,,Surface,7,Image 1,1,10,
5432.97,,Surface,7,Image 1,1,11,
8829.44,,Surface,7,Image 1,1,12,
1223.05,,Surface,7,Image 1,1,13,
8350.52,,Surface,7,Image 1,1,14,
1075.4,,Surface,7,Image 1,1,15,
1536.47,,Surface,7,Image 1,1,16,
3698.95,,Surface,7,Image 1,1,17,
11518.5,,Surface,7,Image 1,1,18,
7811.8,,Surface,7,Image 1,1,19,
