
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
301.549,330.761,21.5458,um,Surface,Position,1,0,
337.904,321.133,23.3512,um,Surface,Position,1,1,
222.382,312.291,22.1809,um,Surface,Position,1,2,
313.8,253.217,24.3755,um,Surface,Position,1,3,
185.554,278.005,24.5864,um,Surface,Position,1,4,
324.814,90.7398,21.3034,um,Surface,Position,1,5,
287.945,115.184,21.3434,um,Surface,Position,1,6,
187.916,215,23.6199,um,Surface,Position,1,7,
323.126,67.1612,23.4075,um,Surface,Position,1,8,
63.2183,311.73,22.0305,um,Surface,Position,1,9,
273.522,95.956,24.0915,um,Surface,Position,1,10,
143.563,208.851,26.6108,um,Surface,Position,1,11,
182.509,166.042,25.9906,um,Surface,Position,1,12,
50.977,233.371,22.7028,um,Surface,Position,1,13,
222.801,109.505,25.369,um,Surface,Position,1,14,
65.0051,178.313,23.2386,um,Surface,Position,1,15,
145.005,65.2556,22.403,um,Surface,Position,1,16,
112.991,100.669,22.9044,um,Surface,Position,1,17,
22.9657,5.43049,20.982,um,Surface,Position,1,18,
21.046,88.803,28.0059,um,Surface,Position,1,19,
