
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
117.034,,Surface,6,Image 1,1,0,
208.581,,Surface,6,Image 1,1,1,
695.618,,Surface,6,Image 1,1,2,
562.687,,Surface,6,Image 1,1,3,
735.163,,Surface,6,Image 1,1,4,
578.231,,Surface,6,Image 1,1,5,
467.758,,Surface,6,Image 1,1,6,
175.926,,Surface,6,Image 1,1,7,
557.991,,Surface,6,Image 1,1,8,
615.74,,Surface,6,Image 1,1,9,
143.969,,Surface,6,Image 1,1,10,
464.824,,Surface,6,Image 1,1,11,
581.109,,Surface,6,Image 1,1,12,
263.246,,Surface,6,Image 1,1,13,
578.654,,Surface,6,Image 1,1,14,
231.156,,Surface,6,Image 1,1,15,
244.208,,Surface,6,Image 1,1,16,
574.63,,Surface,6,Image 1,1,17,
670.087,,Surface,6,Image 1,1,18,
519.589,,Surface,6,Image 1,1,19,
