
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1942.41,,Surface,3,Image 1,1,0,
2073.8,,Surface,3,Image 1,1,1,
3096.57,,Surface,3,Image 1,1,2,
3229.53,,Surface,3,Image 1,1,3,
4507.04,,Surface,3,Image 1,1,4,
4316.63,,Surface,3,Image 1,1,5,
2738.51,,Surface,3,Image 1,1,6,
2015.24,,Surface,3,Image 1,1,7,
3929.3,,Surface,3,Image 1,1,8,
4742.58,,Surface,3,Image 1,1,9,
1874.02,,Surface,3,Image 1,1,10,
3433.86,,Surface,3,Image 1,1,11,
3431.51,,Surface,3,Image 1,1,12,
2646.44,,Surface,3,Image 1,1,13,
3116.06,,Surface,3,Image 1,1,14,
2096.59,,Surface,3,Image 1,1,15,
2257.26,,Surface,3,Image 1,1,16,
3524.54,,Surface,3,Image 1,1,17,
4728.03,,Surface,3,Image 1,1,18,
3345.69,,Surface,3,Image 1,1,19,
