
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2319.95,,Surface,7,Image 1,1,0,
2709.01,,Surface,7,Image 1,1,1,
3306.87,,Surface,7,Image 1,1,2,
15154.2,,Surface,7,Image 1,1,3,
6200,,Surface,7,Image 1,1,4,
8254.47,,Surface,7,Image 1,1,5,
4027.28,,Surface,7,Image 1,1,6,
2772.88,,Surface,7,Image 1,1,7,
7400.23,,Surface,7,Image 1,1,8,
13092.6,,Surface,7,Image 1,1,9,
2836.73,,Surface,7,Image 1,1,10,
8700.8,,Surface,7,Image 1,1,11,
13024.9,,Surface,7,Image 1,1,12,
2504.55,,Surface,7,Image 1,1,13,
13433,,Surface,7,Image 1,1,14,
2312.14,,Surface,7,Image 1,1,15,
3071.9,,Surface,7,Image 1,1,16,
5244.59,,Surface,7,Image 1,1,17,
11498.5,,Surface,7,Image 1,1,18,
10276.8,,Surface,7,Image 1,1,19,
