
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
529.822,,Surface,2,Image 1,1,0,
455.279,,Surface,2,Image 1,1,1,
1140.7,,Surface,2,Image 1,1,2,
663.085,,Surface,2,Image 1,1,3,
581.396,,Surface,2,Image 1,1,4,
487.682,,Surface,2,Image 1,1,5,
506.623,,Surface,2,Image 1,1,6,
576.448,,Surface,2,Image 1,1,7,
447.864,,Surface,2,Image 1,1,8,
526.027,,Surface,2,Image 1,1,9,
454.618,,Surface,2,Image 1,1,10,
483.142,,Surface,2,Image 1,1,11,
601.734,,Surface,2,Image 1,1,12,
675.954,,Surface,2,Image 1,1,13,
903.689,,Surface,2,Image 1,1,14,
773.237,,Surface,2,Image 1,1,15,
498.67,,Surface,2,Image 1,1,16,
581.045,,Surface,2,Image 1,1,17,
506.043,,Surface,2,Image 1,1,18,
466.691,,Surface,2,Image 1,1,19,
