
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
429,,Surface,3,Image 1,1,0,
222,,Surface,3,Image 1,1,1,
719,,Surface,3,Image 1,1,2,
977,,Surface,3,Image 1,1,3,
959,,Surface,3,Image 1,1,4,
334,,Surface,3,Image 1,1,5,
801,,Surface,3,Image 1,1,6,
196,,Surface,3,Image 1,1,7,
546,,Surface,3,Image 1,1,8,
869,,Surface,3,Image 1,1,9,
660,,Surface,3,Image 1,1,10,
70,,Surface,3,Image 1,1,11,
196,,Surface,3,Image 1,1,12,
715,,Surface,3,Image 1,1,13,
890,,Surface,3,Image 1,1,14,
654,,Surface,3,Image 1,1,15,
