
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
8216,,Surface,6,Image 1,1,0,
17058,,Surface,6,Image 1,1,1,
6083,,Surface,6,Image 1,1,2,
8393,,Surface,6,Image 1,1,3,
12546,,Surface,6,Image 1,1,4,
8717,,Surface,6,Image 1,1,5,
15582,,Surface,6,Image 1,1,6,
18187,,Surface,6,Image 1,1,7,
36113,,Surface,6,Image 1,1,8,
5371,,Surface,6,Image 1,1,9,
8267,,Surface,6,Image 1,1,10,
17447,,Surface,6,Image 1,1,11,
6397,,Surface,6,Image 1,1,12,
9265,,Surface,6,Image 1,1,13,
12422,,Surface,6,Image 1,1,14,
4702,,Surface,6,Image 1,1,15,
