
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
1899.66,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
452.019,,Surface,8,Image 1,1,3,
1804.8,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
455.547,,Surface,8,Image 1,1,6,
548.72,,Surface,8,Image 1,1,7,
1464.06,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
206.991,,Surface,8,Image 1,1,10,
210.928,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
439.212,,Surface,8,Image 1,1,13,
2181.71,,Surface,8,Image 1,1,14,
0,,Surface,8,Image 1,1,15,
