
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.32959e+09,,Surface,4,Image 1,1,0,
5.96515e+09,,Surface,4,Image 1,1,1,
8.47111e+08,,Surface,4,Image 1,1,2,
5.80661e+08,,Surface,4,Image 1,1,3,
5.70975e+08,,Surface,4,Image 1,1,4,
4.31706e+09,,Surface,4,Image 1,1,5,
3.88998e+09,,Surface,4,Image 1,1,6,
9.45272e+08,,Surface,4,Image 1,1,7,
1.34876e+10,,Surface,4,Image 1,1,8,
6.34959e+08,,Surface,4,Image 1,1,9,
7.71847e+08,,Surface,4,Image 1,1,10,
7.14046e+09,,Surface,4,Image 1,1,11,
1.53334e+09,,Surface,4,Image 1,1,12,
1.78725e+09,,Surface,4,Image 1,1,13,
5.81744e+08,,Surface,4,Image 1,1,14,
7.29597e+08,,Surface,4,Image 1,1,15,
