
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3724.47,,Surface,5,Image 1,1,0,
3596.41,,Surface,5,Image 1,1,1,
4708.81,,Surface,5,Image 1,1,2,
4595.23,,Surface,5,Image 1,1,3,
6935.58,,Surface,5,Image 1,1,4,
3418.43,,Surface,5,Image 1,1,5,
5485.37,,Surface,5,Image 1,1,6,
2776.87,,Surface,5,Image 1,1,7,
6238.28,,Surface,5,Image 1,1,8,
3063.85,,Surface,5,Image 1,1,9,
4363.07,,Surface,5,Image 1,1,10,
6133.67,,Surface,5,Image 1,1,11,
2725.07,,Surface,5,Image 1,1,12,
5757.91,,Surface,5,Image 1,1,13,
4751.75,,Surface,5,Image 1,1,14,
1582.48,,Surface,5,Image 1,1,15,
