
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
4120.4,,Surface,1,Image 1,1,0,
3335.33,,Surface,1,Image 1,1,1,
4433.62,,Surface,1,Image 1,1,2,
3468.9,,Surface,1,Image 1,1,3,
5112.44,,Surface,1,Image 1,1,4,
3600.7,,Surface,1,Image 1,1,5,
3639.8,,Surface,1,Image 1,1,6,
2267.68,,Surface,1,Image 1,1,7,
4291.53,,Surface,1,Image 1,1,8,
2804.45,,Surface,1,Image 1,1,9,
3815.01,,Surface,1,Image 1,1,10,
4605.09,,Surface,1,Image 1,1,11,
2933.86,,Surface,1,Image 1,1,12,
3962.45,,Surface,1,Image 1,1,13,
3281.06,,Surface,1,Image 1,1,14,
2391.84,,Surface,1,Image 1,1,15,
