
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
4618.93,,Surface,3,Image 1,1,0,
4365.57,,Surface,3,Image 1,1,1,
5646.79,,Surface,3,Image 1,1,2,
6113.55,,Surface,3,Image 1,1,3,
7374.1,,Surface,3,Image 1,1,4,
4811.7,,Surface,3,Image 1,1,5,
6589.24,,Surface,3,Image 1,1,6,
4411.72,,Surface,3,Image 1,1,7,
5907.27,,Surface,3,Image 1,1,8,
6439.39,,Surface,3,Image 1,1,9,
6710.52,,Surface,3,Image 1,1,10,
6034.73,,Surface,3,Image 1,1,11,
4073.17,,Surface,3,Image 1,1,12,
7421.57,,Surface,3,Image 1,1,13,
5554,,Surface,3,Image 1,1,14,
3973.21,,Surface,3,Image 1,1,15,
