
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
275.781,339.35,17.4379,um,Surface,Position,1,0,
339.295,281.278,17.1399,um,Surface,Position,1,1,
264.575,232.103,17.0016,um,Surface,Position,1,2,
259.167,208.05,16.489,um,Surface,Position,1,3,
140.489,272.787,9.76054,um,Surface,Position,1,4,
223.179,198.994,17.762,um,Surface,Position,1,5,
163.588,214.269,11.6096,um,Surface,Position,1,6,
88.5358,233.938,21.0163,um,Surface,Position,1,7,
222.124,137.413,13.0398,um,Surface,Position,1,8,
120.032,142.772,20.1667,um,Surface,Position,1,9,
22.8248,210.794,11.9232,um,Surface,Position,1,10,
229.638,31.4035,10.9885,um,Surface,Position,1,11,
36.9272,192.746,21.3302,um,Surface,Position,1,12,
28.6855,172.61,12.3382,um,Surface,Position,1,13,
113.827,76.1797,9.92018,um,Surface,Position,1,14,
40.511,4.21329,16.8174,um,Surface,Position,1,15,
