
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.28392e+08,,Surface,1,Image 1,1,0,
1.34569e+09,,Surface,1,Image 1,1,1,
2.88544e+08,,Surface,1,Image 1,1,2,
1.37584e+08,,Surface,1,Image 1,1,3,
2.22811e+08,,Surface,1,Image 1,1,4,
1.00768e+09,,Surface,1,Image 1,1,5,
8.90518e+08,,Surface,1,Image 1,1,6,
1.81551e+08,,Surface,1,Image 1,1,7,
3.57545e+09,,Surface,1,Image 1,1,8,
1.34277e+08,,Surface,1,Image 1,1,9,
2.06556e+08,,Surface,1,Image 1,1,10,
2.07445e+09,,Surface,1,Image 1,1,11,
3.85856e+08,,Surface,1,Image 1,1,12,
5.26962e+08,,Surface,1,Image 1,1,13,
1.9625e+08,,Surface,1,Image 1,1,14,
1.18894e+08,,Surface,1,Image 1,1,15,
