
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1292.73,,Surface,5,Image 1,1,0,
1044.14,,Surface,5,Image 1,1,1,
2035.54,,Surface,5,Image 1,1,2,
2164.69,,Surface,5,Image 1,1,3,
3388.34,,Surface,5,Image 1,1,4,
1175.87,,Surface,5,Image 1,1,5,
2057.27,,Surface,5,Image 1,1,6,
874.84,,Surface,5,Image 1,1,7,
2250.88,,Surface,5,Image 1,1,8,
1703,,Surface,5,Image 1,1,9,
1964.92,,Surface,5,Image 1,1,10,
2483.81,,Surface,5,Image 1,1,11,
856.355,,Surface,5,Image 1,1,12,
2766.94,,Surface,5,Image 1,1,13,
1409.21,,Surface,5,Image 1,1,14,
381.56,,Surface,5,Image 1,1,15,
