
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.30712e+07,,Surface,7,Image 1,1,0,
3.91091e+07,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
36153,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
5.02321e+06,,Surface,7,Image 1,1,6,
181032,,Surface,7,Image 1,1,7,
4.2053e+06,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
8.85086e+06,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
1.71084e+08,,Surface,7,Image 1,1,13,
0,,Surface,7,Image 1,1,14,
