
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4837.11,,Surface,3,Image 1,1,0,
3797.48,,Surface,3,Image 1,1,1,
1461.58,,Surface,3,Image 1,1,2,
2306.33,,Surface,3,Image 1,1,3,
3475.92,,Surface,3,Image 1,1,4,
1416.25,,Surface,3,Image 1,1,5,
2800.76,,Surface,3,Image 1,1,6,
3138.11,,Surface,3,Image 1,1,7,
2849.12,,Surface,3,Image 1,1,8,
2449.06,,Surface,3,Image 1,1,9,
1991.06,,Surface,3,Image 1,1,10,
3413.53,,Surface,3,Image 1,1,11,
4141.06,,Surface,3,Image 1,1,12,
2583.28,,Surface,3,Image 1,1,13,
2663.2,,Surface,3,Image 1,1,14,
