
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
13429.8,,Surface,4,Image 1,1,0,
12637,,Surface,4,Image 1,1,1,
2585.93,,Surface,4,Image 1,1,2,
6563.51,,Surface,4,Image 1,1,3,
7321.93,,Surface,4,Image 1,1,4,
2090.28,,Surface,4,Image 1,1,5,
9628.11,,Surface,4,Image 1,1,6,
8676.15,,Surface,4,Image 1,1,7,
3023.87,,Surface,4,Image 1,1,8,
2962.66,,Surface,4,Image 1,1,9,
5897.47,,Surface,4,Image 1,1,10,
9461.7,,Surface,4,Image 1,1,11,
7382.13,,Surface,4,Image 1,1,12,
5198.65,,Surface,4,Image 1,1,13,
8302.98,,Surface,4,Image 1,1,14,
