
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
684.813,,Surface,8,Image 1,1,0,
4236.75,,Surface,8,Image 1,1,1,
1184.23,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
243.679,,Surface,8,Image 1,1,5,
721.272,,Surface,8,Image 1,1,6,
1102.7,,Surface,8,Image 1,1,7,
1167.09,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
528.956,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
2355.21,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
