
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
874.363,,Surface,2,Image 1,1,0,
2485.19,,Surface,2,Image 1,1,1,
1040.33,,Surface,2,Image 1,1,2,
635.742,,Surface,2,Image 1,1,3,
589.77,,Surface,2,Image 1,1,4,
758.185,,Surface,2,Image 1,1,5,
847.482,,Surface,2,Image 1,1,6,
1062.45,,Surface,2,Image 1,1,7,
1125.74,,Surface,2,Image 1,1,8,
676.522,,Surface,2,Image 1,1,9,
586.327,,Surface,2,Image 1,1,10,
733.252,,Surface,2,Image 1,1,11,
696.86,,Surface,2,Image 1,1,12,
1515.25,,Surface,2,Image 1,1,13,
605.553,,Surface,2,Image 1,1,14,
