
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
7638.92,,Surface,1,Image 1,1,0,
6109.48,,Surface,1,Image 1,1,1,
4714.29,,Surface,1,Image 1,1,2,
4264.41,,Surface,1,Image 1,1,3,
3947.75,,Surface,1,Image 1,1,4,
3718.39,,Surface,1,Image 1,1,5,
4245.19,,Surface,1,Image 1,1,6,
7862.47,,Surface,1,Image 1,1,7,
3683.98,,Surface,1,Image 1,1,8,
1193.46,,Surface,1,Image 1,1,9,
2395.17,,Surface,1,Image 1,1,10,
7180.86,,Surface,1,Image 1,1,11,
7478.99,,Surface,1,Image 1,1,12,
4422.36,,Surface,1,Image 1,1,13,
4152.57,,Surface,1,Image 1,1,14,
