
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5021.88,,Surface,1,Image 1,1,0,
4073.73,,Surface,1,Image 1,1,1,
3073.98,,Surface,1,Image 1,1,2,
3214.02,,Surface,1,Image 1,1,3,
2870,,Surface,1,Image 1,1,4,
3110,,Surface,1,Image 1,1,5,
3113.57,,Surface,1,Image 1,1,6,
6405.83,,Surface,1,Image 1,1,7,
2654.24,,Surface,1,Image 1,1,8,
2164.27,,Surface,1,Image 1,1,9,
2096.44,,Surface,1,Image 1,1,10,
5209.32,,Surface,1,Image 1,1,11,
5179.87,,Surface,1,Image 1,1,12,
3469.02,,Surface,1,Image 1,1,13,
3291.18,,Surface,1,Image 1,1,14,
