
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
6286.25,,Surface,7,Image 1,1,0,
1536.73,,Surface,7,Image 1,1,1,
2646.53,,Surface,7,Image 1,1,2,
13098,,Surface,7,Image 1,1,3,
11199.8,,Surface,7,Image 1,1,4,
3762.58,,Surface,7,Image 1,1,5,
1385.51,,Surface,7,Image 1,1,6,
1283.08,,Surface,7,Image 1,1,7,
11374.6,,Surface,7,Image 1,1,8,
4148.05,,Surface,7,Image 1,1,9,
11768.4,,Surface,7,Image 1,1,10,
6122.75,,Surface,7,Image 1,1,11,
6263.91,,Surface,7,Image 1,1,12,
8686.79,,Surface,7,Image 1,1,13,
460.581,,Surface,7,Image 1,1,14,
10593.8,,Surface,7,Image 1,1,15,
1296.42,,Surface,7,Image 1,1,16,
8855.77,,Surface,7,Image 1,1,17,
4603.71,,Surface,7,Image 1,1,18,
586.92,,Surface,7,Image 1,1,19,
11005.7,,Surface,7,Image 1,1,20,
