
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.2041e+08,,Surface,1,Image 1,1,0,
1.05303e+08,,Surface,1,Image 1,1,1,
1.14529e+08,,Surface,1,Image 1,1,2,
2.45494e+09,,Surface,1,Image 1,1,3,
1.76045e+08,,Surface,1,Image 1,1,4,
8.02645e+08,,Surface,1,Image 1,1,5,
9.69051e+07,,Surface,1,Image 1,1,6,
8.77855e+07,,Surface,1,Image 1,1,7,
2.48695e+08,,Surface,1,Image 1,1,8,
3.30645e+08,,Surface,1,Image 1,1,9,
1.05657e+09,,Surface,1,Image 1,1,10,
1.11296e+08,,Surface,1,Image 1,1,11,
1.15278e+08,,Surface,1,Image 1,1,12,
1.54915e+08,,Surface,1,Image 1,1,13,
9.78502e+07,,Surface,1,Image 1,1,14,
1.32566e+08,,Surface,1,Image 1,1,15,
1.85811e+08,,Surface,1,Image 1,1,16,
5.18169e+08,,Surface,1,Image 1,1,17,
8.90489e+08,,Surface,1,Image 1,1,18,
1.05368e+08,,Surface,1,Image 1,1,19,
8.0001e+09,,Surface,1,Image 1,1,20,
