
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1932.36,,Surface,1,Image 1,1,0,
1511.25,,Surface,1,Image 1,1,1,
2361.7,,Surface,1,Image 1,1,2,
2478.22,,Surface,1,Image 1,1,3,
1940.2,,Surface,1,Image 1,1,4,
2468.99,,Surface,1,Image 1,1,5,
1866.24,,Surface,1,Image 1,1,6,
2198.52,,Surface,1,Image 1,1,7,
2213.6,,Surface,1,Image 1,1,8,
2298.62,,Surface,1,Image 1,1,9,
2666.35,,Surface,1,Image 1,1,10,
2169.18,,Surface,1,Image 1,1,11,
1725.28,,Surface,1,Image 1,1,12,
2634.4,,Surface,1,Image 1,1,13,
2381.99,,Surface,1,Image 1,1,14,
2821.48,,Surface,1,Image 1,1,15,
2392.34,,Surface,1,Image 1,1,16,
2253.86,,Surface,1,Image 1,1,17,
2012.66,,Surface,1,Image 1,1,18,
2280.62,,Surface,1,Image 1,1,19,
2792.82,,Surface,1,Image 1,1,20,
