
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2258.33,,Surface,1,Image 1,1,0,
1981.16,,Surface,1,Image 1,1,1,
2585.65,,Surface,1,Image 1,1,2,
3386.07,,Surface,1,Image 1,1,3,
2942.12,,Surface,1,Image 1,1,4,
3119.4,,Surface,1,Image 1,1,5,
2122.78,,Surface,1,Image 1,1,6,
2526.93,,Surface,1,Image 1,1,7,
3013.21,,Surface,1,Image 1,1,8,
2579.12,,Surface,1,Image 1,1,9,
3443.33,,Surface,1,Image 1,1,10,
2542.45,,Surface,1,Image 1,1,11,
1927.35,,Surface,1,Image 1,1,12,
2949.7,,Surface,1,Image 1,1,13,
2686.42,,Surface,1,Image 1,1,14,
3698.11,,Surface,1,Image 1,1,15,
3270.46,,Surface,1,Image 1,1,16,
2931.9,,Surface,1,Image 1,1,17,
2742.58,,Surface,1,Image 1,1,18,
2772.99,,Surface,1,Image 1,1,19,
4247.44,,Surface,1,Image 1,1,20,
