
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
296.074,317.563,12.5444,um,Surface,Position,1,0,
259.754,297.693,19.5347,um,Surface,Position,1,1,
233.198,287.012,8.33957,um,Surface,Position,1,2,
169.828,337.775,12.2291,um,Surface,Position,1,3,
303.407,163.001,17.8823,um,Surface,Position,1,4,
270.487,230.969,8.15826,um,Surface,Position,1,5,
229.956,212.903,15.9349,um,Surface,Position,1,6,
350.446,101.306,8.39747,um,Surface,Position,1,7,
276.733,110.041,15.2371,um,Surface,Position,1,8,
207.25,189.219,7.77143,um,Surface,Position,1,9,
102.146,283.906,11.1741,um,Surface,Position,1,10,
289.002,51.8827,7.77461,um,Surface,Position,1,11,
199.71,134.197,17.8446,um,Surface,Position,1,12,
186.08,142.264,7.91554,um,Surface,Position,1,13,
86.5326,195.975,10.2518,um,Surface,Position,1,14,
96.17,168.241,18.3731,um,Surface,Position,1,15,
65.9136,190.329,13.9287,um,Surface,Position,1,16,
249.766,14.7411,10.9727,um,Surface,Position,1,17,
161.49,81.2909,17.5323,um,Surface,Position,1,18,
23.9039,59.6961,11.4787,um,Surface,Position,1,19,
95.3579,96.3179,12.4775,um,Surface,Position,1,20,
