
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
11147.2,,Surface,4,Image 1,1,0,
11475.4,,Surface,4,Image 1,1,1,
10470,,Surface,4,Image 1,1,2,
18892.8,,Surface,4,Image 1,1,3,
14987.6,,Surface,4,Image 1,1,4,
10325,,Surface,4,Image 1,1,5,
10390.2,,Surface,4,Image 1,1,6,
12134.7,,Surface,4,Image 1,1,7,
16118.8,,Surface,4,Image 1,1,8,
11321.2,,Surface,4,Image 1,1,9,
17527.5,,Surface,4,Image 1,1,10,
10126.5,,Surface,4,Image 1,1,11,
11284.6,,Surface,4,Image 1,1,12,
13292.6,,Surface,4,Image 1,1,13,
9686.48,,Surface,4,Image 1,1,14,
13332.4,,Surface,4,Image 1,1,15,
8494.71,,Surface,4,Image 1,1,16,
13862,,Surface,4,Image 1,1,17,
11078.6,,Surface,4,Image 1,1,18,
8796.91,,Surface,4,Image 1,1,19,
16301.8,,Surface,4,Image 1,1,20,
