
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
39.2434,,Surface,8,Image 1,1,1,
32.2162,,Surface,8,Image 1,1,2,
3.26127,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
17.5013,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
527.44,,Surface,8,Image 1,1,8,
52.7217,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
18.3186,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
2.26817,,Surface,8,Image 1,1,15,
7.23802,,Surface,8,Image 1,1,16,
61.4239,,Surface,8,Image 1,1,17,
13.2779,,Surface,8,Image 1,1,18,
0,,Surface,8,Image 1,1,19,
42.9235,,Surface,8,Image 1,1,20,
