
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
8214.89,,Surface,7,Image 1,1,0,
5105.98,,Surface,7,Image 1,1,1,
5348.82,,Surface,7,Image 1,1,2,
18250.6,,Surface,7,Image 1,1,3,
13401.2,,Surface,7,Image 1,1,4,
8089.54,,Surface,7,Image 1,1,5,
3674.7,,Surface,7,Image 1,1,6,
4376.97,,Surface,7,Image 1,1,7,
14415.5,,Surface,7,Image 1,1,8,
10316.2,,Surface,7,Image 1,1,9,
18087.6,,Surface,7,Image 1,1,10,
7074.35,,Surface,7,Image 1,1,11,
9505.58,,Surface,7,Image 1,1,12,
12840.8,,Surface,7,Image 1,1,13,
1999.58,,Surface,7,Image 1,1,14,
11239.7,,Surface,7,Image 1,1,15,
3239.81,,Surface,7,Image 1,1,16,
12804.2,,Surface,7,Image 1,1,17,
8531.35,,Surface,7,Image 1,1,18,
2274.61,,Surface,7,Image 1,1,19,
16128.6,,Surface,7,Image 1,1,20,
