
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.91318e+07,,Surface,2,Image 1,1,0,
5.17186e+07,,Surface,2,Image 1,1,1,
6.32833e+07,,Surface,2,Image 1,1,2,
9.25736e+08,,Surface,2,Image 1,1,3,
5.7466e+07,,Surface,2,Image 1,1,4,
3.53846e+08,,Surface,2,Image 1,1,5,
5.06694e+07,,Surface,2,Image 1,1,6,
3.97592e+07,,Surface,2,Image 1,1,7,
1.15789e+08,,Surface,2,Image 1,1,8,
1.79427e+08,,Surface,2,Image 1,1,9,
3.80682e+08,,Surface,2,Image 1,1,10,
5.47583e+07,,Surface,2,Image 1,1,11,
6.64304e+07,,Surface,2,Image 1,1,12,
7.79361e+07,,Surface,2,Image 1,1,13,
4.83297e+07,,Surface,2,Image 1,1,14,
4.05968e+07,,Surface,2,Image 1,1,15,
7.41748e+07,,Surface,2,Image 1,1,16,
2.14497e+08,,Surface,2,Image 1,1,17,
3.53983e+08,,Surface,2,Image 1,1,18,
4.65037e+07,,Surface,2,Image 1,1,19,
2.53695e+09,,Surface,2,Image 1,1,20,
