
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7.53461,,Surface,7,Image 1,1,0,
39.6183,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
303.296,,Surface,7,Image 1,1,3,
133.584,,Surface,7,Image 1,1,4,
32.7109,,Surface,7,Image 1,1,5,
11.6563,,Surface,7,Image 1,1,6,
278.259,,Surface,7,Image 1,1,7,
256.552,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
108.092,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
84.098,,Surface,7,Image 1,1,14,
0,,Surface,7,Image 1,1,15,
8.2462,,Surface,7,Image 1,1,16,
4.44087,,Surface,7,Image 1,1,17,
0,,Surface,7,Image 1,1,18,
35.4705,,Surface,7,Image 1,1,19,
0,,Surface,7,Image 1,1,20,
