
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.1305e+09,,Surface,2,Image 1,1,0,
2.3571e+08,,Surface,2,Image 1,1,1,
3.84078e+07,,Surface,2,Image 1,1,2,
2.56834e+08,,Surface,2,Image 1,1,3,
9.03508e+07,,Surface,2,Image 1,1,4,
2.02286e+08,,Surface,2,Image 1,1,5,
4.23705e+07,,Surface,2,Image 1,1,6,
5.08524e+07,,Surface,2,Image 1,1,7,
2.93635e+08,,Surface,2,Image 1,1,8,
3.67046e+07,,Surface,2,Image 1,1,9,
8.50745e+07,,Surface,2,Image 1,1,10,
9.17445e+07,,Surface,2,Image 1,1,11,
2.50908e+08,,Surface,2,Image 1,1,12,
4.40137e+07,,Surface,2,Image 1,1,13,
9.47595e+07,,Surface,2,Image 1,1,14,
8.4981e+07,,Surface,2,Image 1,1,15,
5.97243e+08,,Surface,2,Image 1,1,16,
1.48304e+09,,Surface,2,Image 1,1,17,
8.50689e+07,,Surface,2,Image 1,1,18,
3.67045e+07,,Surface,2,Image 1,1,19,
5.81604e+07,,Surface,2,Image 1,1,20,
