
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.92703e+09,,Surface,5,Image 1,1,0,
1.74372e+08,,Surface,5,Image 1,1,1,
1.07505e+08,,Surface,5,Image 1,1,2,
2.29163e+08,,Surface,5,Image 1,1,3,
1.85289e+08,,Surface,5,Image 1,1,4,
2.91258e+08,,Surface,5,Image 1,1,5,
2.8512e+07,,Surface,5,Image 1,1,6,
2.11434e+07,,Surface,5,Image 1,1,7,
7.92994e+08,,Surface,5,Image 1,1,8,
2.91632e+07,,Surface,5,Image 1,1,9,
6.41879e+07,,Surface,5,Image 1,1,10,
6.87318e+07,,Surface,5,Image 1,1,11,
1.91014e+08,,Surface,5,Image 1,1,12,
3.34489e+07,,Surface,5,Image 1,1,13,
5.31342e+07,,Surface,5,Image 1,1,14,
8.14745e+07,,Surface,5,Image 1,1,15,
9.33358e+08,,Surface,5,Image 1,1,16,
3.56303e+09,,Surface,5,Image 1,1,17,
2.71074e+08,,Surface,5,Image 1,1,18,
4.02771e+07,,Surface,5,Image 1,1,19,
3.36782e+07,,Surface,5,Image 1,1,20,
